"V1","V4","V5","Class","duplicate_1","duplicate_2"
2.023166,-0.607717,-0.246273,1,-0.426208,-0.634947
1.840222,-0.645912,-0.214554,1,-0.402631,-0.542803
0.771587,0.018074,-0.46668,1,-0.256734,0.285955
1.301124,-0.686422,-0.298188,2,-1.282438,1.255737
-0.065152,-0.363031,-0.54383,1,-0.32298,0.786931
-0.777694,-0.940345,-0.136583,1,0.580137,-0.80055
-0.710843,1.293419,3.359556,2,-0.152926,-0.970686
0.047659,-0.725994,-0.36359,1,-1.254909,1.647167
-0.597131,0.087995,-0.490439,1,0.851913,1.610577
-0.757646,1.090778,2.605049,2,-0.007193,-0.652479
1.837567,-0.598587,-0.005622,1,-0.55675,-0.989978
-0.024434,-0.157492,-0.34435,1,-1.355691,1.857752
0.325288,-0.154464,1.633367,1,-1.28962,1.486873
0.290551,-0.666268,-0.250592,1,-1.132626,0.401987
2.086912,-0.370254,-0.37095,1,-0.64942,-0.702851
-0.200134,0.745727,2.333637,2,1.070546,-0.468402
0.558761,0.262182,2.527046,2,0.16926,-0.03534
-0.733424,-1.010512,-0.136583,1,0.707915,-0.105805
-0.673497,-0.962751,1.560441,1,-0.204331,-0.865277
1.416259,-0.032062,-0.370888,1,-0.271971,0.077496
0.022695,-1.014188,1.801377,2,0.689459,0.16843
0.869301,-0.362311,-0.449453,1,-0.693202,-0.897269
-0.167996,0.631839,-0.136583,1,1.346191,0.321863
-0.465035,-0.202559,-0.418428,1,-1.257991,1.492125
-0.689688,2.283462,-1.887232,2,-1.478714,-0.330037
-0.801138,-1.547506,-0.849783,1,1.161152,-0.470711
0.059519,-0.81549,-0.408029,1,0.207126,0.637071
-0.71734,-1.253777,-0.136583,1,1.093973,-0.087017
-0.601261,-0.223658,0.135551,1,-1.345891,1.90581
0.124084,0.578644,-0.55978,2,1.317706,0.320747
-0.17081,2.163793,-1.096602,2,-0.124235,-0.779114
-0.299396,-1.338808,-0.623429,2,1.699874,-0.006364
-0.541767,0.547415,-0.723368,2,0.910188,-0.297848
0.324182,-0.249962,0.289314,1,-1.419966,0.97364
0.283645,-0.848173,2.957034,1,-1.141219,0.524564
-0.570098,0.700444,1.379567,2,0.029594,-0.539101
-0.408042,0.466916,-0.555365,1,0.823159,1.548972
-0.746419,1.091167,-0.136583,1,1.099851,-0.57791
2.150168,-0.84668,-0.240676,1,0.323435,-0.498938
-0.644448,-1.545763,0.994191,1,2.157294,-0.257475
0.911141,-0.665482,-0.232652,1,-0.358269,-0.496324
-0.801582,0.624909,-0.59855,1,-0.236919,-0.754577
1.648614,-0.041464,0.93489,1,-0.45834,-0.339014
-1.919518,0.005194,1.317677,1,-1.41051,-2.727179
-0.79641,0.185229,3.098412,2,-0.478732,-0.576901
3.258129,-0.219615,-0.263862,1,-0.459332,-1.799102
0.084354,0.563828,-0.535931,2,0.297998,-0.410891
-0.259399,0.377286,1.729611,2,0.723248,0.348089
-0.628467,-1.085547,0.431109,1,0.456962,0.296377
-0.73826,-1.480851,0.517193,1,1.862869,-0.676882
1.026474,-0.221868,-0.365742,1,-0.271259,1.097392
1.245984,-0.041599,-0.447725,1,-0.308293,-0.293466
1.728115,-0.71576,0.193934,1,-0.089545,0.005668
2.957475,-0.607748,0.01169,1,-0.616066,-1.762326
-0.40195,-1.456159,1.237061,2,1.82547,0.021954
-0.318858,-0.256918,-1.401591,1,0.799289,-0.876613
-0.767829,0.046347,-0.447565,1,0.627109,-0.007598
-0.256897,-0.083974,0.211751,1,-0.101627,1.072212
-0.315448,0.100989,-1.017187,1,0.207598,1.553143
0.062872,-1.153184,-0.496887,2,0.838125,0.511298
-0.529099,1.984177,-1.065675,1,0.139561,-0.970902
0.205696,1.521006,0.250113,1,0.014293,-0.09953
0.825596,-0.313911,-0.014679,1,-0.633405,-0.844414
-0.127458,-0.755482,-0.136583,1,-1.428489,1.254115
-0.351223,0.920854,-0.758932,2,1.890121,-0.16526
-0.591243,-1.337089,-0.136583,1,1.845947,0.157984
-0.780987,0.445388,-0.136583,1,0.95259,0.259858
-0.676264,0.584708,-1.731532,2,-0.010507,-0.762388
-1.705078,-0.745131,-0.352867,1,-1.250918,0.601926
0.608183,-0.62317,-0.002948,1,-1.132197,-0.100153
0.017869,-0.739382,-0.350519,1,-1.312648,1.72849
-0.41178,1.444713,-1.332021,2,0.722297,-0.077241
-0.744585,0.561378,-1.495969,2,0.171168,-0.680717
-0.628984,1.503618,-0.136583,2,0.041545,0.789152
1.492616,-0.607878,0.01894,1,-1.038512,0.285203
-0.797229,-0.937232,2.381533,1,0.833867,-0.714658
-0.806403,1.321177,0.76896,1,0.775981,-0.61936
-0.681877,0.32324,-0.669206,1,0.868467,0.617507
0.170079,0.909731,-0.798282,1,-1.282533,1.651609
3.000923,-0.582381,-0.220359,1,-0.955255,-0.871723
-0.140071,-1.105878,-0.502134,1,1.041197,1.130152
-0.542707,-0.120249,1.772035,1,-1.410431,1.818672
0.258387,-0.69713,-0.323042,1,-1.241612,1.575915
0.573736,-0.014429,-0.510695,1,0.332879,1.4835
0.45923,1.04734,0.986982,2,1.126369,-0.660513
-0.505362,-0.231412,-0.358826,1,-1.273512,1.00076
-0.09653,-0.17987,-0.518485,1,-1.35101,1.693498
0.027162,-0.090221,-0.72464,1,-1.195716,0.717888
2.826328,-0.361824,-0.240014,1,-0.977843,-1.854762
-0.82923,2.143618,2.605674,2,0.502313,-0.748436
0.566249,-0.691263,-0.804025,1,-1.151399,0.17091
-0.484698,0.173055,-0.136583,1,-1.673359,2.918821
-1.177864,-1.744432,-0.740442,1,1.731589,0.083383
0.692586,-0.7454,-0.340293,1,-0.150104,0.511744
-0.573191,2.257349,3.597125,2,0.000548,-0.704357
-0.484102,-1.356525,-0.136583,1,1.504592,0.039109
-0.636824,0.547415,0.814055,2,0.974515,-0.51482
-0.427611,-0.715388,-0.562622,1,0.543127,1.177845
3.5507,-0.582904,-0.212993,1,-0.954588,-1.868177
3.260248,-0.3866,-0.24955,1,-0.984611,-1.897623
-0.57117,0.473012,1.146078,1,1.2963,-0.178867
-1.075166,-1.480898,-0.136583,1,2.129242,-0.418186
-0.545334,1.749786,-0.136583,2,0.286911,-0.556423
0.081183,-0.966166,-0.38024,2,0.558622,0.471477
0.437687,-0.191178,-0.280974,1,-1.198521,0.327092
1.288244,-0.10553,-0.136583,1,-0.443242,-0.43129
2.693656,-0.274084,-0.241822,1,-0.97162,-0.825094
2.398732,-0.400186,-0.23174,1,-0.941588,-0.98131
-0.463145,-0.737025,-0.503875,1,-1.341855,2.072309
0.258445,-0.25416,-0.851628,1,-1.172856,0.833321
-0.653874,-1.443317,-0.040201,1,1.155361,-0.128295
-0.588204,0.587108,1.876774,1,1.109857,-0.895498
-0.82912,1.705945,2.051803,1,-0.347696,-1.140585
0.162604,-1.27276,1.53999,2,1.174487,-0.381107
-0.69193,1.545274,0.427846,2,-0.02871,-1.05288
-0.876485,1.207333,-0.136583,1,-0.453805,-1.132677
-0.639784,-1.150412,-0.545663,1,1.295868,-0.146554
-0.782649,0.592131,-1.112963,2,-0.107128,-0.745158
-0.678558,0.640572,0.986287,1,1.381201,-0.93903
-0.871557,0.050098,0.596871,1,-0.262949,-1.112298
-0.699393,-1.157139,-0.136583,1,0.828194,0.2402
-0.34808,1.558004,1.596513,2,-0.248235,-1.032591
-0.066688,-0.762565,0.140084,1,-1.319205,2.117371
-0.783894,0.380133,-0.40863,1,-0.404706,-0.555869
-0.477913,2.220627,-1.401228,2,0.872152,-0.718154
2.430849,-0.279365,-0.136583,1,-0.53273,-0.568392
-0.808238,0.281321,-1.625863,1,-0.32059,-1.11393
-0.901948,0.075969,-0.883823,1,-0.488415,-1.125119
-0.431844,-0.712289,-0.29359,1,-1.261297,0.970221
-0.523934,-1.063343,-0.136583,1,0.39914,0.621314
-0.178498,0.839463,0.84111,2,1.161423,-0.752657
-0.618987,0.634457,-0.136583,2,0.865733,-0.315844
-0.574122,0.745895,2.435701,2,1.179706,-0.94151
-0.548965,-0.12813,-0.361323,1,-1.25555,1.53681
-0.825848,0.586815,-0.136583,2,-0.455272,-0.840045
-0.360839,-0.69625,0.500307,1,-0.10784,-1.010631
2.398919,-0.315302,-0.268213,1,-0.530411,-1.078165
2.218559,-0.222284,1.210309,1,-0.619287,-1.130327
0.498067,-1.087953,-0.454999,1,1.561053,-0.02997
-0.596048,0.827788,-0.485217,2,1.02366,1.434726
-0.171715,-0.775036,-0.136583,1,-1.360117,1.122091
-0.62882,0.466649,-0.810366,1,0.939807,-0.321568
-0.871557,-0.603009,-0.028004,1,-0.473324,-0.176776
-0.626703,-1.159793,-0.136583,1,1.252018,-0.460108
-0.249112,1.457054,-0.136583,1,-1.403625,1.402483
2.556768,-0.598348,-0.227433,1,-0.953186,-1.083115
1.440504,-0.284544,-0.249326,1,-0.501588,-0.122443
0.570499,0.98168,-0.855705,2,1.097582,-0.57637
0.250329,-0.252008,-0.292244,1,-0.549038,-0.257745
-0.688566,0.101285,0.811225,1,-0.492776,-0.240896
1.671578,1.100495,-1.817542,1,0.100695,-0.193872
-1.052824,0.700498,-1.395027,2,0.177039,-0.818696
-0.358629,-0.067745,-0.407433,1,-1.391134,1.790906
1.372124,-0.112173,0.789633,1,-1.266147,1.234445
0.562091,-0.700476,0.254008,1,-1.211124,1.328293
-0.207485,-0.799655,-0.350119,1,0.086911,0.851322
-0.686074,1.658264,2.814371,2,-0.249965,-1.01101
-0.801512,-0.985212,1.228507,2,-0.538446,-1.17006
-0.613847,-1.332749,-0.748393,1,1.752607,-0.27033
1.889003,0.017442,-0.249519,1,-0.674545,-1.119223
-0.801118,0.649514,1.425352,1,-0.305271,-0.912615
0.372311,0.217957,-0.468023,2,0.458053,1.365306
-0.370313,0.176695,-0.647273,2,0.850151,-0.936377
-0.629283,1.353141,-0.91308,1,1.013286,-0.691464
-0.80935,2.25657,-1.256542,1,-0.18032,-1.072596
-0.488272,-1.199643,-0.668857,1,1.552873,-0.368529
1.996802,-0.299184,-0.249223,1,-0.682636,-1.165577
0.962426,-0.673158,-0.22656,1,-0.283913,-0.308781
-0.862127,0.102272,0.902037,1,-0.46881,-1.042468
-0.778757,1.23936,1.969074,2,0.101096,-0.553272
-0.665114,-1.50937,3.834643,1,-0.038895,-0.695195
-0.503224,-1.219647,-0.541349,1,1.549588,-0.062835
0.641429,-0.23196,0.2635,1,-1.210943,0.920835
0.522731,-1.208788,-0.498632,1,1.593794,-0.181805
0.891496,-1.234416,-0.602752,2,1.354003,0.000498
-0.750728,1.440833,-1.146737,2,0.352967,-0.634149
-0.114819,0.062296,0.197505,1,0.513206,0.614816
-0.752658,0.650864,-0.875712,2,0.941006,-0.738453
-0.13461,0.648644,2.461517,2,0.896822,-0.465046
-0.678543,1.259522,3.412785,1,-0.377648,-1.041261
0.350407,0.214308,0.532761,1,0.34872,0.507044
-0.405212,-0.204664,-0.980831,1,-1.461035,1.633866
-0.607409,0.822452,1.80923,1,0.997985,-0.976362
-0.84323,1.079002,-0.136583,1,0.057468,-0.99342
-0.469433,-1.208502,0.4493,1,1.680305,-0.254303
-0.256927,0.388306,-0.812696,2,1.475709,0.398932
0.00382,1.146306,2.463775,2,0.114067,0.292934
-0.056516,0.458711,1.526747,2,0.288283,1.228629
-0.774351,2.202097,-1.577613,1,-0.226353,-1.023603
-0.854115,1.255856,-0.862948,1,-0.043878,-1.063981
-0.288152,1.929716,-1.006369,2,0.755514,0.059295
-0.028497,-0.248168,0.072074,1,0.018688,0.669149
-1.072772,-2.206858,-1.236334,1,-2.088447,-2.124521
-0.384733,0.478075,1.176042,2,-0.121931,1.980094
-0.406021,1.437243,2.42731,2,1.088321,-0.730381
1.620176,0.694855,-0.562217,1,-0.407642,0.683072
-0.67903,1.259347,3.413202,1,-0.377541,-1.040879
0.883531,-0.231272,-0.3165,1,-1.361192,1.134828
2.48883,-0.72012,-0.288137,1,-0.037223,-0.308576
0.489938,-0.210244,0.137621,1,-1.310383,1.423422
-0.601794,-1.327813,-0.660474,1,1.056952,0.025749
-0.231806,-0.767158,-0.330042,1,-1.401539,1.21373
-0.32186,1.191201,-1.296534,2,0.024808,-0.908476
-0.529329,-1.281464,-0.217096,1,1.411133,-0.470309
-0.277854,1.741462,-0.136583,2,1.239148,-0.041344
-0.744591,0.791317,-1.886259,1,0.528755,-0.878906
-0.824353,2.054381,-1.285957,1,0.642454,-0.823289
0.247231,-0.286451,-0.30836,1,-1.139916,0.432126
-0.617183,0.418758,-0.519222,1,0.717219,0.348312
-0.78068,2.02872,-1.305633,1,1.011201,-0.460721
0.555803,-0.231573,0.108984,1,-1.276459,1.154498
-0.629644,1.210359,-0.54662,2,-0.412108,-0.851757
-0.858544,-0.941047,1.895432,1,-1.355626,1.579169
-1.193155,-1.480411,1.531816,2,0.982533,-0.376761
1.745373,-0.999193,0.330325,1,0.998136,-1.148493
0.672347,-0.963921,-2.059307,2,1.05652,0.480842
-0.7809,0.638237,1.288427,1,0.389782,-0.897273
-0.056516,0.759153,-0.850016,2,0.050252,1.525554
-0.212261,-0.924734,-0.136583,1,0.438214,1.395351
-0.538024,-0.746541,-0.343905,1,-0.241592,0.475366
-0.701895,0.469904,1.106067,1,1.354046,0.405747
1.051942,-1.23635,-0.515592,1,1.663999,-0.871434
-0.798099,1.066799,2.124663,2,0.120792,-0.936797
1.03267,-0.120763,-0.315395,1,-1.105888,0.811066
2.469942,-0.077575,-0.136583,1,0.137869,-0.897217
-0.045962,0.31266,0.882644,2,0.52748,0.484155
-0.731775,1.669186,-1.212237,2,0.572864,-0.553918
0.632183,1.631887,-0.891328,1,-0.191618,0.181461
2.192987,-0.148753,-0.384305,1,-0.621739,-1.756823
1.653982,-0.344136,0.024499,1,-0.984723,-0.353302
2.081345,0.590883,-0.500828,1,-0.42304,-0.025011
0.303291,0.021708,0.233609,2,-0.104324,1.733542
-0.417465,0.390158,-0.494685,2,0.460971,2.302035
-0.546084,-1.23363,-0.609038,1,1.484115,-0.085148
-0.003539,-0.714452,-0.344231,1,-1.184129,1.155555
-1.183394,0.098822,-0.136583,1,-0.045067,0.837798
1.60541,-0.3815,-0.220347,1,-0.708172,-0.877556
2.61773,-0.236889,-0.279557,1,-0.352925,-1.796742
-0.634832,2.085692,-1.985039,2,0.42073,-0.540865
-1.128101,-0.83188,-0.136583,1,1.777503,0.208345
-0.298692,0.382434,-0.709178,2,1.06483,-0.256852
-0.332609,0.1226,-0.136583,1,0.193867,1.147201
-0.296943,-0.900547,0.283307,1,0.459577,-0.095253
0.235831,-0.214163,-0.417922,1,-1.235317,1.295287
3.242524,-0.621817,-0.235039,1,-0.356845,-0.846411
-0.429387,0.006351,-0.136583,1,-1.508096,2.384274
0.475801,-0.365013,0.005205,1,-0.533271,-0.416467
2.135646,-0.388504,0.022407,1,-0.565858,-0.952583
-0.548052,-1.363029,1.103967,2,1.862026,-0.772245
-0.298182,-0.713581,-0.352612,1,-1.245054,1.555376
1.130826,-0.645583,0.016168,1,-1.056082,0.288798
0.286161,-0.672179,-0.292083,1,-1.21428,1.481597
-0.652421,-1.157448,-0.136583,1,0.681689,0.152544
-0.660591,0.167482,-0.136583,1,1.769464,-0.148317
-0.804522,-0.017571,-0.617568,1,-0.300865,0.049437
-0.652309,0.870272,-0.136583,1,0.10336,-0.62686
-0.528667,0.942435,1.218752,2,0.464645,-0.44297
-0.288167,-0.964956,-0.405699,1,0.567375,0.642969
-0.444479,1.773174,-1.026851,1,0.593406,-0.819995
-0.123155,-1.050783,-0.481977,1,0.759772,1.679104
-0.404087,-0.94897,2.662448,1,-1.23168,1.061766
-0.257014,-0.691112,-0.266708,1,-1.210022,0.380555
-0.477867,1.692776,-1.03491,1,0.516577,-0.550773
3.266478,-0.286127,-0.255633,1,-0.346613,-1.76747
-1.164415,-1.545976,-0.850127,1,0.784852,-0.716902
-0.832118,-1.003859,-0.780781,1,0.389836,-0.896854
0.0346,1.099466,-0.911595,2,0.051337,0.797659
-0.603048,0.371867,-0.68334,1,0.974288,0.793441
-0.511936,1.516336,1.972844,2,0.143512,-0.640053
-0.760921,0.763647,-0.136583,2,1.056434,-0.628262
0.181326,-1.265838,-0.647273,2,1.595685,-0.221355
-0.773733,1.503066,-0.136583,1,0.810332,-0.540061
-0.391602,0.546056,1.064496,2,-0.016767,1.601835
-0.032537,-0.651189,-0.136583,1,-1.083358,0.142463
-0.745302,1.281066,1.786072,2,0.954006,-0.606851
-0.645212,-0.093255,0.138281,1,0.044225,0.492885
0.424004,-0.735877,0.028342,1,-1.112024,0.702836
0.115241,-0.406506,-0.212223,1,-0.999895,-0.588416
-0.147055,-0.963921,-0.136583,1,0.293957,-0.834076
0.207138,1.356706,-0.830784,1,0.069302,0.749037
-0.843199,2.779689,-0.136583,1,-1.679571,-0.745514
-0.5222,1.040259,-0.812696,2,-1.298335,2.002067
-0.445865,-0.603913,0.047294,1,1.851912,-0.512709
-0.435492,1.309614,-0.136583,2,1.364409,-0.528405
-0.533164,-1.414466,-0.466958,1,0.162444,1.711992
-0.512419,0.198616,1.829972,1,-0.031591,1.869256
-0.813725,0.561378,-0.136583,2,-0.3648,-0.639184
3.047655,-0.163755,-0.017336,1,-0.946337,-1.041841
-0.654287,-1.255396,-0.136583,1,1.686529,-0.12148
1.647903,-0.382438,-0.01718,1,-0.641685,-0.838128
-0.222829,0.449372,-1.362329,2,1.475471,-0.277027
0.878465,-0.770015,2.132012,1,-0.37277,-0.153252
-0.818058,1.599635,-0.136583,1,0.164888,-0.909766
-0.765248,2.10185,-1.610763,2,0.222208,-0.865568
-0.462307,0.949139,0.939607,2,1.0132,0.256979
-0.702434,1.669487,2.242032,2,-0.154077,-1.037004
1.746223,0.743662,-0.631836,1,-1.211414,0.666787
-0.013655,0.553729,0.870421,2,-0.054375,1.068581
-0.818107,-0.500597,-0.136583,2,-0.002874,-0.917589
-0.609094,-1.456233,0.719276,2,2.017672,-0.620836
0.113668,-0.190177,-0.370403,1,-1.308731,1.149997
2.763526,-0.753883,-0.28142,1,0.051647,-0.686208
-0.515425,0.577958,-0.782014,2,0.791109,-0.048359
-1.172776,0.398922,-0.136583,1,1.451774,0.395454
0.679066,-0.682174,-0.290276,1,-0.316678,0.196384
0.182437,0.569779,-0.59403,1,-0.01896,1.680103
1.444242,-0.712314,0.135828,1,-0.020716,0.444017
-0.307324,0.225027,-0.136583,1,0.670592,1.525789
-0.596502,-0.738656,0.218844,1,-1.343636,1.938029
-0.438438,2.065379,-0.340078,1,-1.315515,1.386586
-0.154809,-0.783265,0.135388,1,-1.393253,2.349752
-0.663235,-1.076866,-0.541399,1,0.813487,0.1926
-0.547457,0.999771,2.198462,2,-0.048263,-0.537886
-0.778813,0.197324,-0.351959,1,0.908243,-0.141525
-0.472184,-2.074358,-0.959023,1,-1.890849,-0.550198
-0.148865,-1.352991,-1.324154,2,1.357126,-0.519594
0.831233,0.043518,2.118478,1,-1.184213,0.53676
-0.572427,-0.115669,0.194875,1,-0.028422,1.706587
-0.607439,0.722164,0.770131,2,2.055719,-0.743353
-0.645819,-1.264635,-0.136583,2,1.56517,-0.414069
2.96756,-0.804642,-0.301148,1,0.19049,-0.703645
-0.805276,1.688897,-0.136583,2,0.125243,-0.865636
-0.783715,-0.13168,-0.63265,2,-0.33527,-0.742509
-0.546473,-0.848381,-0.34802,1,-0.148172,-0.079978
-0.629073,0.067683,-0.136583,1,0.401809,0.134108
-0.114934,2.037182,-1.114826,1,0.114237,-0.88933
0.227446,0.562376,-0.5527,2,1.076305,-0.901592
2.434157,-0.120657,-0.383036,1,0.538729,-0.867105
-0.605866,-1.265387,0.743521,2,0.98839,-0.481822
-0.837636,1.806004,-0.136583,2,-0.309032,-0.881779
-0.753427,-0.057605,1.427567,2,-0.254034,-0.640446
0.585556,-0.034365,-0.519811,1,-0.390428,-0.12383
-0.452202,-1.459239,0.772653,2,1.276072,-0.534992
-0.252843,1.08902,-0.891623,2,1.657159,-0.886835
-0.644231,0.602437,-0.702709,1,1.627994,-0.035575
-0.640739,-1.343306,-0.707035,1,2.04741,-0.167187
-0.57121,2.157755,2.954393,2,0.079709,-0.707909
-1.094095,-1.502233,-0.136583,1,2.232026,-0.229439
-0.074546,-0.181662,-0.401384,1,-1.33323,2.408643
2.284249,-0.278208,0.655392,1,-0.502082,-0.383825
-0.531021,-0.694217,2.276708,2,-0.022937,-1.061715
-0.082762,0.226283,1.289671,2,0.035915,-0.115616
-0.072387,-0.208827,-0.72661,1,-0.184032,0.196607
-0.605867,0.581318,-0.341351,1,0.299035,0.833485
-0.026367,-0.955663,2.423071,1,-1.298042,1.131902
-0.599629,0.456409,-0.136583,2,0.486915,-0.820014
-0.195657,-0.135883,0.120203,1,-1.370022,1.293748
-1.124808,-0.602988,-0.136583,1,0.87306,0.158184
-0.398125,1.620337,-0.994819,2,0.844273,-0.244362
-0.624102,-1.623669,-0.136583,1,1.545881,-0.29497
-0.555033,1.739365,-2.122855,2,-0.170445,-0.800892
3.109793,-0.784729,0.917516,1,-0.958569,-1.035373
-0.733619,-1.490725,2.533943,1,-0.255451,-1.052651
-0.73581,-1.484233,3.125026,1,-0.060062,-0.870484
2.199834,-0.606272,0.104851,1,-0.98079,-0.84447
-0.739412,0.818723,-0.136583,2,0.102018,-0.654787
-0.269056,1.074457,1.474264,2,1.551619,-0.959954
-0.594952,-0.114693,-0.136583,1,-0.236098,-0.053153
-0.531895,0.105699,1.069449,1,-1.476224,1.867258
-0.275993,0.381275,-0.57132,1,-1.378767,2.34168
-0.636171,-1.156761,0.764497,1,1.681818,0.0555
1.343838,-0.221757,-0.311703,1,-1.171398,0.262795
-0.462372,-0.755304,-0.367882,1,-1.37723,2.390971
-0.147055,-0.275806,-0.250061,1,-1.161873,0.859723
-0.811326,-0.712561,-0.331895,1,-1.25688,1.373355
-0.640708,-1.413492,0.846992,1,1.5692,0.279398
-0.385902,-0.048177,1.059745,1,-1.307306,2.474738
0.697174,-0.665889,0.030245,1,-1.235624,0.584536
-0.711019,-1.484478,-1.069151,1,1.17694,0.055195
1.166728,-0.070068,1.028733,1,-0.266362,0.204092
2.10672,-0.125782,1.084614,1,-0.392073,-0.485953
-0.726584,0.22929,-0.136583,1,0.590121,0.327338
0.761083,-0.262195,-0.451045,1,-1.217546,1.185377
-0.622641,0.263806,-0.136583,1,1.188113,0.806155
0.403788,0.385955,0.514469,2,1.233821,0.144166
-0.408039,-0.784729,-0.40208,1,-1.421259,2.247938
-0.232026,-0.792471,-0.420106,1,-1.451908,0.512708
2.715665,-0.09161,-0.241822,1,-0.580631,-0.844515
0.166589,-0.675661,-0.318459,1,-1.215024,0.865293
0.143441,0.280446,1.122707,1,0.447852,0.729556
-0.670896,2.302369,-2.008787,2,-1.53859,-0.401574
-0.489166,-1.361767,0.942065,1,1.955172,-0.510573
0.264943,0.919912,-0.508951,2,0.108328,1.474417
-0.684948,-0.096641,-0.456003,1,-1.320014,1.166318
-0.693345,-1.429354,-0.929518,1,1.652675,-0.219722
0.672557,-0.395156,-0.367191,1,-1.13539,0.882319
0.419322,-0.617872,-0.247892,1,-1.075469,0.080763
-0.812577,0.683157,-0.136583,2,0.218856,-0.803233
2.837834,-0.14975,0.093491,1,-0.441906,-0.137942
-1.210694,-0.915507,-0.433042,1,-1.496952,2.065306
-0.588519,-0.094534,0.335101,1,0.292444,1.171958
-0.436664,1.296357,-0.885049,2,1.264963,0.478398
3.439827,-0.609313,-0.249927,1,-0.964791,-1.83872
-0.830541,0.089852,1.413601,2,-0.982794,-1.32347
-0.686571,1.343951,1.681038,1,-0.261074,-0.947917
-0.224275,-0.766865,-0.344916,1,-1.311489,1.273832
-0.486714,-0.706831,-0.298263,1,-1.20162,1.248874
-0.162784,-0.774702,-0.336367,1,-1.442283,1.437851
-0.374616,-0.133434,-0.448455,1,-1.4543,1.559676
-0.683971,1.504321,-0.974395,1,-0.084026,1.607722
-0.392377,-1.108556,-0.563734,1,1.273241,1.01889
2.701912,0.647522,-0.531466,1,-0.561402,-0.651385
1.40579,-0.606968,0.016063,1,-1.111192,0.338713
0.201374,-0.691152,-0.327908,1,-1.144463,1.027268
-0.773232,0.850298,0.824844,1,1.113283,-0.570992
-0.818742,0.388293,2.127981,1,-0.361653,-1.106022
0.015602,0.064353,1.334125,2,-0.570705,-1.227628
3.20087,-0.589331,-0.213325,1,-0.656301,-1.820386
1.89882,-0.602147,0.006427,1,-1.001938,-0.055139
-0.233319,0.141849,0.909702,1,0.185743,1.86217
0.857143,-0.141811,1.336785,1,-1.279839,0.937838
0.758963,-0.305545,-0.53001,1,-0.346888,0.100468
-0.53478,-1.214274,2.241094,1,-1.551961,1.528903
-0.806219,-1.572937,-0.136583,1,1.481652,-0.550876
0.178497,-1.076866,0.334114,1,-1.311036,0.818598
-0.529695,-1.260751,-0.56808,1,1.98962,0.710333
2.465365,-0.383614,-0.02989,1,-0.96503,-0.552937
0.477886,-0.08362,0.358617,1,-0.248777,0.364081
2.691548,-0.584774,-0.203144,1,-0.608997,-0.844333
0.89287,-0.254603,-0.525215,1,-1.207123,1.172029
-0.168276,0.279744,-0.492147,1,1.030273,-0.09993
-0.403104,0.865451,1.444569,2,1.658326,-0.219969
0.084955,-0.649363,-0.257086,1,-1.136161,0.322803
-0.751417,1.634322,-1.181536,1,0.222095,-0.94715
-0.071673,-0.737473,0.125936,1,-1.32422,2.011103
-0.327242,-1.404333,1.131144,2,1.735242,-0.498916
-0.75511,-1.274161,-0.491231,1,0.880969,-0.160173
0.787971,-0.773296,1.158739,1,-1.211191,1.024483
-0.306231,-1.048319,2.042734,2,0.793929,-0.032637
0.948895,-0.347793,-0.43693,1,-0.696946,-0.899955
-0.530648,0.766786,1.111941,2,1.281831,-0.962423
-0.402458,-0.77965,-0.41114,1,-1.31055,1.914693
-0.707745,0.395911,-0.136583,1,1.160223,0.251456
1.121056,-0.355706,0.004676,1,-0.990034,-0.555281
-0.174786,1.482966,-1.859145,2,-0.022815,-0.892301
-0.689469,-1.557866,-0.356106,1,1.878796,-0.319754
1.961331,-0.286991,-0.249518,1,-0.599138,-0.937812
0.478142,-0.083771,0.358393,1,-0.248673,0.363987
-0.465122,-1.403297,1.45701,2,1.681537,-0.739664
-0.84945,0.08644,-0.815309,1,-0.517578,-1.098319
-0.821891,0.747348,1.756869,1,-0.413961,-0.998171
0.027106,-0.213441,-0.350823,1,-1.322906,1.624161
-0.183794,-0.966573,-0.412056,2,0.3392,0.47761
0.085531,0.436453,2.282145,2,0.676103,-0.774352
0.374757,-0.049603,-0.136583,1,0.130373,1.76663
-0.490619,-1.155017,-0.626951,1,0.78791,0.599941
-0.706333,-0.404024,-0.397527,1,-1.473126,1.460823
0.104094,0.675555,-0.535326,2,0.331906,-0.42688
0.072681,0.878194,1.312394,2,1.039101,0.036265
1.901638,-0.292441,-0.243371,1,-0.586876,-1.727615
1.420952,-0.393032,-0.011126,1,-0.676898,-0.949852
0.717635,-0.766446,-0.329611,2,0.348342,1.468719
-0.063977,-0.684978,0.163471,1,-1.203189,1.528221
1.655531,0.136805,-0.243201,1,-1.056513,0.100574
-0.786767,-1.293509,0.815827,2,-0.151852,-0.83785
-0.247858,-1.272194,-0.695513,1,1.731071,0.898839
2.593392,-0.322022,0.290244,1,-1.070105,-0.331112
-0.472134,0.141476,-0.691964,1,0.19085,1.310081
-0.635389,0.493479,0.576823,1,0.811153,-0.268932
0.778154,-0.117806,0.448313,1,-0.028268,0.346938
-0.694412,1.745329,2.474911,2,-0.210629,-1.047744
-1.11519,1.503769,-1.923957,2,-0.094062,-0.892575
-0.179302,1.205664,-0.770945,1,-0.15545,1.429932
-0.494897,1.396466,-1.033246,1,1.663091,-0.363963
-0.67031,-1.222718,-0.136583,1,1.089132,-0.167399
-0.604503,-1.058362,-2.131698,2,0.017695,-0.63881
